class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
A,0.8518862128257751,0.6957509517669678,-5.961284159639035e-07,0.0,0.7784510254859924,0.6611688137054443,-0.031293388456106186,0.0,0.7122122645378113,0.587919294834137,-0.049232058227062225,0.0,0.6601542830467224,0.5311522483825684,-0.06610752642154694,0.0,0.6122442483901978,0.5053108930587769,-0.0778006836771965,0.0,0.7554627060890198,0.4808805286884308,-0.02249499037861824,0.0,0.7652484774589539,0.42344382405281067,-0.05445163697004318,0.0,0.7704347968101501,0.4988217353820801,-0.07184616476297379,0.0,0.7688950300216675,0.5493683815002441,-0.08075454086065292,0.0,0.8082082271575928,0.47232064604759216,-0.022777125239372253,0.0,0.8152217864990234,0.4079452157020569,-0.06155908480286598,0.0,0.8096053600311279,0.5012853145599365,-0.0723828598856926,0.0,0.7989426851272583,0.556555449962616,-0.07213633507490158,0.0,0.856130838394165,0.479040265083313,-0.027749862521886826,0.0,0.8673371076583862,0.4184260964393616,-0.06529730558395386,0.0,0.8554919958114624,0.5045416951179504,-0.05698990449309349,0.0,0.840354859828949,0.559425950050354,-0.042410049587488174,0.0,0.8990668654441833,0.4982110857963562,-0.03493823856115341,0.0,0.9070405960083008,0.45350533723831177,-0.05853071063756943,0.0,0.8907523155212402,0.5127679705619812,-0.049325693398714066,0.0,0.8707743883132935,0.5548020005226135,-0.03701121360063553,0.0
A,0.8527379035949707,0.6885252594947815,-6.247656187952089e-07,0.0,0.7797834277153015,0.6555371284484863,-0.03061179257929325,0.0,0.7129037380218506,0.5822066068649292,-0.047700073570013046,0.0,0.6614925861358643,0.5255841016769409,-0.06402096152305603,0.0,0.6137592196464539,0.49840036034584045,-0.07521901279687881,0.0,0.7609879374504089,0.4782719016075134,-0.02071920596063137,0.0,0.7674134969711304,0.42488494515419006,-0.05372774600982666,0.0,0.7729421257972717,0.4999367892742157,-0.07216157019138336,0.0,0.7725974321365356,0.5511325001716614,-0.0816122516989708,0.0,0.8126691579818726,0.47012895345687866,-0.021654896438121796,0.0,0.8164716362953186,0.4086219072341919,-0.0611535981297493,0.0,0.8109122514724731,0.5035229921340942,-0.07227534055709839,0.0,0.8016453385353088,0.5589774250984192,-0.07229495048522949,0.0,0.8601133823394775,0.47786590456962585,-0.027499737218022346,0.0,0.8680189847946167,0.41699257493019104,-0.06630256772041321,0.0,0.8559900522232056,0.5042997598648071,-0.057949475944042206,0.0,0.8421085476875305,0.5590192079544067,-0.04319850727915764,0.0,0.9024760723114014,0.49865666031837463,-0.03550402447581291,0.0,0.9090555906295776,0.4529702365398407,-0.06001570448279381,0.0,0.8921605944633484,0.5120123028755188,-0.05090543255209923,0.0,0.8732070922851562,0.5535078048706055,-0.03867112472653389,0.0
A,0.8555529117584229,0.6908402442932129,-6.105141210355214e-07,0.0,0.7826440930366516,0.655500054359436,-0.029558466747403145,0.0,0.7164732813835144,0.582435131072998,-0.046261340379714966,0.0,0.6651393175125122,0.526059091091156,-0.06253281235694885,0.0,0.6183208227157593,0.4989677369594574,-0.07377984374761581,0.0,0.762759804725647,0.47967562079429626,-0.018740316852927208,0.0,0.7685285210609436,0.42416518926620483,-0.05145520344376564,0.0,0.7736990451812744,0.49833887815475464,-0.0699748620390892,0.0,0.7735445499420166,0.5476968288421631,-0.07951211929321289,0.0,0.814359724521637,0.4713740646839142,-0.02008911594748497,0.0,0.8184189200401306,0.40738391876220703,-0.05929090455174446,0.0,0.8124240040779114,0.5008673667907715,-0.07036545127630234,0.0,0.803296685218811,0.5554726123809814,-0.07017209380865097,0.0,0.8616847991943359,0.47872310876846313,-0.026380620896816254,0.0,0.8700350522994995,0.4169386923313141,-0.06464987993240356,0.0,0.857875406742096,0.5035715103149414,-0.05618056654930115,0.0,0.8443845510482788,0.5580251812934875,-0.04120548814535141,0.0,0.9041749835014343,0.4987770915031433,-0.03483781963586807,0.0,0.9109680652618408,0.4532354772090912,-0.058685071766376495,0.0,0.8941606879234314,0.5115460157394409,-0.04932275041937828,0.0,0.8755305409431458,0.5525601506233215,-0.036848731338977814,0.0
A,0.8557847142219543,0.6903489828109741,-6.002579198138847e-07,0.0,0.7836665511131287,0.6562854051589966,-0.030287230387330055,0.0,0.717606782913208,0.5825457572937012,-0.04766189679503441,0.0,0.666303277015686,0.5261505246162415,-0.06429369747638702,0.0,0.6186589002609253,0.49945345520973206,-0.0760146975517273,0.0,0.7632850408554077,0.4790842831134796,-0.020275652408599854,0.0,0.7700792551040649,0.42433691024780273,-0.05367238447070122,0.0,0.7742679119110107,0.49867957830429077,-0.07301726192235947,0.0,0.7727972269058228,0.5482462048530579,-0.08311065286397934,0.0,0.8146526217460632,0.4701448678970337,-0.021310197189450264,0.0,0.8195474147796631,0.406909316778183,-0.06124631315469742,0.0,0.8129016160964966,0.5001760125160217,-0.07298512756824493,0.0,0.8031208515167236,0.5549758076667786,-0.07314097136259079,0.0,0.8620803952217102,0.4769431948661804,-0.027172382920980453,0.0,0.8708425164222717,0.41624993085861206,-0.06580802798271179,0.0,0.858985424041748,0.5027764439582825,-0.05742676556110382,0.0,0.8455578088760376,0.556948721408844,-0.04247250780463219,0.0,0.9045838117599487,0.4962412714958191,-0.03521308675408363,0.0,0.911324143409729,0.45164668560028076,-0.059316039085388184,0.0,0.8949713706970215,0.5111046433448792,-0.04978294298052788,0.0,0.8768284320831299,0.5520023107528687,-0.0370938740670681,0.0
A,0.8556020855903625,0.6883383989334106,-5.951470143372717e-07,0.0,0.7833907604217529,0.6544509530067444,-0.03046005591750145,0.0,0.7182186245918274,0.581662654876709,-0.04781914874911308,0.0,0.6674872040748596,0.5244113802909851,-0.06450536847114563,0.0,0.6200222969055176,0.49587979912757874,-0.07628493756055832,0.0,0.7661048769950867,0.48003408312797546,-0.020542072132229805,0.0,0.7731625437736511,0.4260191321372986,-0.053004421293735504,0.0,0.778200626373291,0.49790215492248535,-0.07179782539606094,0.0,0.7776314616203308,0.5487781167030334,-0.08165356516838074,0.0,0.8175897598266602,0.47240713238716125,-0.021509595215320587,0.0,0.8221181631088257,0.4089425206184387,-0.060976143926382065,0.0,0.8163852095603943,0.5004544258117676,-0.07284890860319138,0.0,0.807593584060669,0.5582466721534729,-0.07336818426847458,0.0,0.8649198412895203,0.48055532574653625,-0.02722133882343769,0.0,0.8732237219810486,0.41857439279556274,-0.0655868649482727,0.0,0.8611659407615662,0.5026391744613647,-0.05780620500445366,0.0,0.8476274013519287,0.558667004108429,-0.0434676818549633,0.0,0.907014012336731,0.5011419057846069,-0.035102758556604385,0.0,0.9138898849487305,0.45442554354667664,-0.05926743149757385,0.0,0.8971480131149292,0.5113705396652222,-0.05029965937137604,0.0,0.8785911202430725,0.5531904101371765,-0.038246579468250275,0.0
A,0.8571928143501282,0.6893664002418518,-5.979852062409918e-07,0.0,0.7851108312606812,0.6543043851852417,-0.02980099990963936,0.0,0.719307541847229,0.580041229724884,-0.046672187745571136,0.0,0.6683528423309326,0.5227877497673035,-0.06293511390686035,0.0,0.6218315362930298,0.4939568042755127,-0.07442894577980042,0.0,0.7665074467658997,0.4772026538848877,-0.019271360710263252,0.0,0.7740508913993835,0.42551568150520325,-0.05155381187796593,0.0,0.7789390683174133,0.4982157051563263,-0.0705350860953331,0.0,0.7777449488639832,0.547764241695404,-0.08058750629425049,0.0,0.8175796866416931,0.4696863889694214,-0.020375877618789673,0.0,0.8222731351852417,0.4073662757873535,-0.05938137322664261,0.0,0.8163613677024841,0.4994184970855713,-0.07127811014652252,0.0,0.8068800568580627,0.5553922057151794,-0.07175586372613907,0.0,0.8648464679718018,0.47786152362823486,-0.026178540661931038,0.0,0.8737272024154663,0.41782963275909424,-0.06422028690576553,0.0,0.8619745373725891,0.502952516078949,-0.056293733417987823,0.0,0.8481639623641968,0.5576973557472229,-0.041751641780138016,0.0,0.907066285610199,0.49854761362075806,-0.03409430384635925,0.0,0.9137776494026184,0.4529988765716553,-0.057755760848522186,0.0,0.897507905960083,0.5109023451805115,-0.04826440289616585,0.0,0.8791651725769043,0.5518624782562256,-0.03573185205459595,0.0
A,0.8566904664039612,0.6886917948722839,-6.095293656471767e-07,0.0,0.7854729890823364,0.6535850763320923,-0.0295038390904665,0.0,0.7206336855888367,0.5794795155525208,-0.04640429466962814,0.0,0.6699146032333374,0.5225660800933838,-0.06286094337701797,0.0,0.6230343580245972,0.494598925113678,-0.07446746528148651,0.0,0.7683770060539246,0.47773557901382446,-0.01931292749941349,0.0,0.7752922177314758,0.42335012555122375,-0.05221652612090111,0.0,0.7788141965866089,0.4967309534549713,-0.07121732831001282,0.0,0.7770902514457703,0.5493033528327942,-0.08089352399110794,0.0,0.8192983865737915,0.47105836868286133,-0.020709645003080368,0.0,0.8234103918075562,0.4079088866710663,-0.060063645243644714,0.0,0.8164191246032715,0.5001924633979797,-0.07175815850496292,0.0,0.8065120577812195,0.5569334626197815,-0.07196684926748276,0.0,0.8661898374557495,0.47964203357696533,-0.02692617103457451,0.0,0.8744665384292603,0.4175723195075989,-0.06522610783576965,0.0,0.8619701862335205,0.503040611743927,-0.05700892582535744,0.0,0.8479272723197937,0.5585017800331116,-0.04219960421323776,0.0,0.9081127047538757,0.5005810260772705,-0.03527093678712845,0.0,0.9151555895805359,0.45413336157798767,-0.0593339204788208,0.0,0.8981131911277771,0.5121469497680664,-0.04991813004016876,0.0,0.87912917137146,0.553510308265686,-0.03736947476863861,0.0
A,0.8592473268508911,0.6853519678115845,-6.036722197677591e-07,0.0,0.788604736328125,0.6518135666847229,-0.03017185814678669,0.0,0.7239124178886414,0.5793511867523193,-0.047568194568157196,0.0,0.6742535829544067,0.5228050351142883,-0.06436553597450256,0.0,0.6278599500656128,0.4939056634902954,-0.07640614360570908,0.0,0.7710294127464294,0.4766800105571747,-0.0200711190700531,0.0,0.7785653471946716,0.4238629937171936,-0.053080420941114426,0.0,0.7822383642196655,0.4960072934627533,-0.0723196342587471,0.0,0.7807350158691406,0.5471735000610352,-0.08217674493789673,0.0,0.8221520185470581,0.469767302274704,-0.02104240469634533,0.0,0.8264626264572144,0.40756136178970337,-0.060282282531261444,0.0,0.8197005987167358,0.49888062477111816,-0.071901336312294,0.0,0.8101890087127686,0.555749237537384,-0.07196290791034698,0.0,0.8689782023429871,0.4781118929386139,-0.026907669380307198,0.0,0.8773319721221924,0.41796666383743286,-0.06509368866682053,0.0,0.864520788192749,0.5018982291221619,-0.0575079545378685,0.0,0.8505290746688843,0.5567067265510559,-0.04303327947854996,0.0,0.9108460545539856,0.49851712584495544,-0.03492490202188492,0.0,0.9164155125617981,0.45496097207069397,-0.058513253927230835,0.0,0.8994507789611816,0.5115134716033936,-0.04953426122665405,0.0,0.8810062408447266,0.5518314838409424,-0.03734906390309334,0.0
A,0.8620286583900452,0.6863061785697937,-5.931452733420883e-07,0.0,0.7908114790916443,0.6518096923828125,-0.029875190928578377,0.0,0.7259119749069214,0.5788356065750122,-0.04684246703982353,0.0,0.6761658191680908,0.5219449996948242,-0.0630720928311348,0.0,0.6304612755775452,0.4926524758338928,-0.07440648227930069,0.0,0.7730066776275635,0.47712627053260803,-0.020162366330623627,0.0,0.7809833288192749,0.42451971769332886,-0.05159999802708626,0.0,0.7856159806251526,0.4958793818950653,-0.06948025524616241,0.0,0.7849206924438477,0.5487076044082642,-0.07847294956445694,0.0,0.8241260051727295,0.4705184996128082,-0.02101057395339012,0.0,0.8284299373626709,0.4088814854621887,-0.05880599096417427,0.0,0.8232032656669617,0.4980371296405792,-0.06988996267318726,0.0,0.8147853016853333,0.5570419430732727,-0.06974668055772781,0.0,0.8709849715232849,0.47900912165641785,-0.02658400498330593,0.0,0.8789091110229492,0.4188947081565857,-0.06348122656345367,0.0,0.8676635026931763,0.5009616017341614,-0.05611662566661835,0.0,0.8544303774833679,0.5575541257858276,-0.04206639900803566,0.0,0.9130282402038574,0.49948814511299133,-0.034263573586940765,0.0,0.9181240797042847,0.4539496898651123,-0.05768824741244316,0.0,0.9025198221206665,0.510083019733429,-0.04896817356348038,0.0,0.8849232196807861,0.552391767501831,-0.036999061703681946,0.0
A,0.8640360236167908,0.6897538900375366,-6.08675748026144e-07,0.0,0.7930149435997009,0.6554390788078308,-0.029553813859820366,0.0,0.7273591756820679,0.5797667503356934,-0.04584331437945366,0.0,0.6771053075790405,0.5226614475250244,-0.06164355203509331,0.0,0.6311826705932617,0.49302932620048523,-0.07248041033744812,0.0,0.7756574749946594,0.47983452677726746,-0.018440214917063713,0.0,0.7816667556762695,0.42528462409973145,-0.051520735025405884,0.0,0.786345899105072,0.4984050393104553,-0.07066304236650467,0.0,0.7869715690612793,0.5515472292900085,-0.08020223677158356,0.0,0.8270201086997986,0.4732249677181244,-0.01972709782421589,0.0,0.829835832118988,0.40871384739875793,-0.058713965117931366,0.0,0.824411153793335,0.5003085732460022,-0.06975159049034119,0.0,0.8173294067382812,0.5595852732658386,-0.06909152120351791,0.0,0.8742912411689758,0.4817723333835602,-0.026123885065317154,0.0,0.8814300298690796,0.4199281930923462,-0.06404030323028564,0.0,0.8691369295120239,0.5031671524047852,-0.056336209177970886,0.0,0.8562081456184387,0.5593502521514893,-0.041604556143283844,0.0,0.9167574644088745,0.5019183158874512,-0.03465655446052551,0.0,0.9211393594741821,0.4558318257331848,-0.057996150106191635,0.0,0.9044688940048218,0.5117360949516296,-0.04898616299033165,0.0,0.887180507183075,0.5530097484588623,-0.03674944117665291,0.0
